4998;6108;2757
5001;3734;9880
4995;2364;8008
5004;9989;6136
4992;7615;4703
5007;5241;1827
4989;9853;9955
5010;7478;8082
4986;5104;6210
5013;2730;3333
4983;5377;7444
5016;3003;5571
4980;628;3699
5019;8254;822
4977;6884;8950
5022;4509;1096
4974;8117;9223
5025;5743;6347
4971;4373;4474
5028;1998;2602
4968;9624;6712
5031;7249;3836
4965;9897;1963
5034;7522;91
4962;5148;8219
5037;2774;5342
4959;7386;7488
5040;5011;5615
4956;2637;3743
5043;263;866
4953;8893;8994
5046;6518;3104
4950;8161;1232
5049;5787;8355
4947;4417;6483
5052;2042;4611
4944;9668;6756
5055;7293;3880
4941;1906;2007
5058;9531;135
4938;7157;8263
5061;4782;5386
4935;5289;9496
5064;2915;7624
4932;540;5752
5067;8166;2875
4929;6796;1003
5070;4421;1008
4926;8029;9135
5073;5655;6259
4923;4285;4386
5076;1910;2514
4920;9536;6624
5079;7161;3748
4917;9809;1875
5082;7434;3
4914;5060;8131
5085;2686;5254
4911;7298;7400
5088;4923;5527
4908;2549;3655
5091;175;778
4905;8805;8906
5094;6430;3016
4902;8073;1144
5097;5699;8267
4899;4329;6395
5100;1954;4523
4896;9580;6668
5103;7205;3792
4893;1818;1919
5106;9443;47
4890;7069;8175
5109;4694;5298
4887;7342;9408
5112;4967;7536
4884;2593;5664
5115;219;2787
4881;8849;915
5118;6474;3060
4878;82;1188
5121;7708;8311
4875;6338;6439
5124;3963;4567
4872;1589;8677
5127;9214;5800
4869;9721;3928
5130;7346;2056
4866;4972;184
5133;2598;7307
4863;7210;7312
5136;4835;5439
4860;2461;3567
5139;87;690
4857;8717;8818
5142;6342;2928
4854;7985;1056
5145;5611;8179
4851;4241;6307
5148;1866;4435
4848;9492;6580
5151;7117;3704
4845;1730;1831
5154;9355;9959
4842;6981;8087
5157;4606;5210
4839;7254;9320
5160;4879;7448
4836;2505;5576
5163;131;2699
4833;8761;827
5166;6386;2972
4830;9994;1100
5169;7620;8223
4827;6250;6351
5172;3875;4479
4824;1501;8589
5175;9126;5712
4821;1774;3840
5178;9399;1968
4818;7025;96
5181;4650;7219
4815;9263;9364
5184;6888;7492
4812;4514;5620
5187;2139;2743
4809;769;871
5190;8395;4981
4806;7897;3109
5193;5523;232
4803;4153;8360
5196;1778;6488
4800;9404;6492
5199;7029;3616
4797;1642;1743
5202;9267;9871
4794;6893;7999
5205;4518;5122
4791;7166;9232
5208;4791;7360
4788;2417;5488
5211;43;2611
4785;8673;739
5214;6298;2884
4782;9906;1012
5217;7532;8135
4779;6162;6263
5220;3787;4391
4776;1413;8501
5223;9038;5624
4773;1686;3752
5226;9311;1880
4770;6937;8
5229;4562;7131
4767;9175;9276
5232;6800;7404
4764;4426;5532
5235;2051;2655
4761;681;783
5238;8307;4893
4758;9950;3021
5241;7576;144
4755;6206;8272
5244;3831;6400
4752;1457;8545
5247;9082;5668
4749;3695;3796
5250;1320;1924
4746;8946;52
5253;6571;7175
4743;5641;1285
5256;3267;9413
4740;892;7541
5259;8518;4664
4737;7148;2792
5262;4773;3459
4734;8381;1587
5265;6007;8710
4731;4637;6838
5268;2262;4966
4728;9888;9076
5271;7513;6199
4725;161;4327
5274;7786;2455
4722;5412;582
5277;3038;7706
4719;7650;9851
5280;5275;7979
4716;2901;6106
5283;527;3230
4713;9156;1358
5286;6782;5468
4710;8425;3595
5289;6051;719
4707;4681;8847
5292;2306;6974
4704;9932;9120
5295;7557;6243
4701;2170;4371
5298;9795;2499
4698;7421;626
5301;5046;7750
4695;7694;1860
5304;5319;9988
4692;2945;8115
5307;571;5239
4689;9200;3366
5310;6826;5512
4686;434;3639
5313;8060;763
4683;6689;8891
5316;4315;7018
4680;1941;1128
5319;9566;8252
4677;73;6380
5322;7698;4507
4674;5324;2635
5325;2950;9758
4671;7562;9763
5328;5187;7891
4668;2813;6018
5331;439;3142
4665;9069;1270
5334;6694;5380
4662;8337;3507
5337;5963;631
4659;4593;8759
5340;2218;6886
4656;9844;9032
5343;7469;6155
4653;2082;4283
5346;9707;2411
4650;7333;538
5349;4958;7662
4647;7606;1772
5352;5231;9900
4644;2857;8027
5355;483;5151
4641;9112;3278
5358;6738;5424
4638;346;3551
5361;7972;675
4635;6601;8803
5364;4227;6930
4632;1853;1040
5367;9478;8164
4629;2126;6292
5370;9751;4419
4626;7377;2547
5373;5002;9670
4623;9615;1816
5376;7240;9944
4620;4866;8071
5379;2491;5195
4617;1121;3322
5382;8747;7433
4614;8249;5560
5385;5875;2684
4611;4505;811
5388;2130;8939
4608;9756;8944
5391;7381;6067
4605;1994;4195
5394;9619;2323
4602;7245;450
5397;4870;7574
4599;7518;1684
5400;5143;9812
4596;2769;7939
5403;395;5063
4593;9025;3190
5406;6650;5336
4590;258;3463
5409;7884;587
4587;6514;8715
5412;4139;6842
4584;1765;952
5415;9390;8076
4581;2038;6204
5418;9663;4331
4578;7289;2459
5421;4914;9582
4575;9527;1728
5424;7152;9856
4572;4778;7983
5427;2403;5107
4569;1033;3234
5430;8659;7345
4566;302;5472
5433;7928;2596
4563;6558;723
5436;4183;8851
4560;1809;996
5439;9434;8120
5441;5919;8622
4557;4047;6248
5444;2174;4878
4554;9298;2503
5447;7425;6111
4551;7430;3737
5450;5558;2367
4548;2681;9992
5453;809;7618
4545;8937;5243
5456;3047;5750
4542;170;3375
5459;8298;1001
4539;6426;8627
5462;4553;3239
4536;1677;864
5465;3822;8490
4531;2452;6618
5468;77;4746
4528;7703;6891
5471;5329;4014
4525;9941;2142
5474;7566;270
4522;5192;8397
5477;2818;5521
4519;5465;9631
5480;3091;7759
4516;716;5886
5483;8342;3010
4513;6972;1138
5486;4597;3283
4510;8205;1411
5489;5831;8534
4507;4461;6662
5492;2086;4790
4504;9712;8900
5495;7337;6023
4501;9985;4151
5498;7610;2279
4498;5236;406
5501;2862;7530
4495;7474;9675
5504;5099;7803
4492;2725;5930
5507;351;3054
4489;8981;1182
5510;6606;5292
4486;4672;3419
5513;2297;543
4483;927;8671
5516;8553;6798
4480;6178;5366
5519;3804;2489
4477;8416;617
5522;6042;8745
4474;3667;6873
5525;1293;3996
4471;3940;8106
5528;1566;6234
4468;9191;4362
5531;6817;1485
4465;5447;9613
5534;3072;1758
4462;6680;9886
5537;4306;7009
4459;2936;5137
5540;561;3265
4456;8187;7375
5543;5813;4498
4453;8460;2626
5546;6086;754
4450;3711;8881
5549;1337;6005
4447;5949;8150
5552;3575;6278
4444;1200;4406
5555;8826;1529
4441;7456;9657
5558;5081;3767
4438;6724;1895
5561;4350;9018
4435;2980;7146
5564;605;5273
4432;8231;7419
5567;5857;4542
4429;469;2670
5570;8094;798
4426;5720;8925
5573;3346;6049
4423;3852;159
5576;1478;8287
4420;9103;6414
5579;6729;3538
4417;5359;1666
5582;2984;1670
4414;6592;9798
5585;4218;6921
4411;2848;5049
5588;473;3177
4408;8099;7287
5591;5725;4410
4405;8372;2538
5594;5998;666
4402;3623;8793
5597;1249;5917
4399;5861;8062
5600;3487;6190
4396;1112;4318
5603;8738;1441
4393;7368;9569
5606;4993;3679
4390;6636;1807
5609;4262;8930
4387;2892;7058
5612;517;5186
4384;8143;7331
5615;5769;4454
4381;381;2582
5618;8006;710
4378;5632;8837
5621;3258;5961
4375;5905;71
5624;3531;8199
4372;1156;6326
5627;8782;3450
4369;7412;1578
5630;5037;3723
4366;8645;1851
5633;6271;8974
4363;4901;7102
5636;2526;5230
4360;152;9340
5639;7777;6463
4357;8284;4591
5642;5910;2719
4354;3535;846
5645;1161;7970
4351;5773;7974
5648;3399;6102
4348;1024;4230
5651;8650;1353
4345;7280;9481
5654;4905;3591
4342;6548;1719
5657;4174;8842
4339;2804;6970
5660;429;5098
4336;8055;7243
5663;5681;4366
4333;293;2494
5666;7918;622
4330;5544;8749
5669;3170;5873
4327;5817;9983
5672;3443;8111
4324;1068;6238
5675;8694;3362
4321;7324;1490
5678;4949;3635
4318;8557;1763
5681;6183;8886
4315;4813;7014
5684;2438;5142
4312;64;9252
5687;7689;6375
4309;337;4503
5690;7962;2631
4306;5588;758
5693;3214;7882
4303;7826;27
5696;5451;8155
4300;3077;6282
5699;703;3406
4297;9332;1534
5702;6958;5644
4294;6460;3771
5705;4086;895
4291;2716;9023
5708;341;7150
4288;7967;7155
5711;5593;4278
4285;205;2406
5714;7830;534
4282;5456;8661
5717;3082;5785
4279;5729;9895
5720;3355;8023
4276;980;6150
5723;8606;3274
4273;7236;1402
5726;4861;3547
4270;8469;1675
5729;6095;8798
4267;4725;6926
5732;2350;5054
4264;9976;9164
5735;7601;6287
4261;249;4415
5738;7874;2543
4258;5500;670
5741;3126;7794
4255;7738;9939
5744;5363;8067
4252;2989;6194
5747;615;3318
4249;9244;1446
5750;6870;5556
4246;8513;3683
5753;6139;807
4243;4769;8935
5756;2394;7062
4240;20;9208
5759;7645;6331
4237;2258;4459
5762;9883;2587
4234;7509;714
5765;5134;7838
4231;4204;1948
5768;1830;76
4228;9455;8203
5771;7081;5327
4225;5711;3454
5774;3336;2022
4222;6944;150
5777;4570;7273
4219;3200;5401
5780;825;3529
4216;8451;7639
5783;6076;4762
4213;8724;2890
5786;6350;1018
4210;3975;9145
5789;1601;6269
4207;6213;8414
5792;3839;6542
4204;1464;4670
5795;9090;1793
4201;7720;9921
5798;5345;4031
4198;6988;2159
5801;4614;9282
4195;3244;7410
5804;869;5537
4192;8495;7683
5807;6120;4806
4189;733;2934
5810;8358;4710
4186;5984;2837
5813;3609;9961
4183;6257;423
5816;3883;8551
4180;1508;6678
5819;9134;3802
4177;7764;1930
5822;5389;7723
4174;8997;5851
5825;6623;2974
4171;5253;1102
5828;2878;9229
4168;504;3340
5831;8129;463
4165;8636;8591
5834;6262;6718
4162;3887;4846
5837;1513;1970
4159;6125;8326
5840;3751;6454
4156;1376;4582
5843;9002;1705
4153;7632;9833
5846;5257;3943
4150;6900;2071
5849;4526;9194
4147;3156;7322
5852;781;5449
4144;8407;7595
5855;6032;4718
4141;645;2846
5858;8270;974
4138;5896;9101
5861;3521;6225
4135;6169;335
5864;3795;8463
4132;1420;6590
5867;9046;3714
4129;7676;1842
5870;5301;3987
4126;8909;2115
5873;6535;9238
4123;5165;7366
5876;2790;5493
4120;416;9604
5879;8041;6727
4117;689;4855
5882;8314;2982
4114;5940;1110
5885;3565;8234
